LABEL,TEXT,URL,EMAIL,PHONE
ham,نعم ، لقد دفعت 4 شيء ما ، لقد دفعت للتو 2 يوم ولقد قدمت 50 جنيهًا إسترلينيًا مدفوعة 4 أعمالي وتم إجراء عملية ما قبل المدرسة في 2 صباحًا فيلينجود لوف,No,No,No
ham,السلة ممتلئة لذا قد أكون الليلة,No,No,No
ham,مهلا إذن ما هي الخطة هذا جلس؟,No,No,No
ham,Y lei؟,No,No,No
ham,أنا أحب رخيصة! ولكن يسعدني أن أتناول النبيذ إذا كان ذلك يجعلك تشعر بتحسن ..,No,No,No
spam,يبلغ الرصيد النقدي لـ Ur HMV Quiz حاليًا 500 جنيه إسترليني - لزيادة الأموال النقدية الخاصة بك الآن ، أرسل HMV1 إلى 86688 فقط 150p / msg,No,No,yes
ham,يبدو أن الكثير من الناس مميزون للوهلة الأولى ، لكن قلة قليلة فقط ستبقى مميزة لك حتى آخر ظهور لك .. حافظ عليها حتى تنتهي الحياة .. فيرات,No,No,No
ham,ما الذي كانت تبحث عنه؟,No,No,No
ham,سيتم تحويل الفكرة قريبًا إلى الحياة :),No,No,No
spam,هل تريد 750 دقيقة في أي وقت أي شبكة 150 دقيقة وهاتف فيديو جديد بخمسة جنيهات فقط في الأسبوع اتصل على 08002888812 أو رد للتسليم غدًا,No,No,yes
ham,لطيف - جيد. انتظر ... هل يجب أن تراسل الآن؟ لن أدفع تذكرتك ، كما تعلم!,No,No,No
ham,من المؤكد أن الرجل الكبير. لقد أجريت انتخابات الهوكي في السادسة ، ولا ينبغي أن تستمر لأكثر من ساعة رغم ذلك,No,No,No
ham,Yar كنت أرغب في 2 تأنيب u yest ولكن متأخر بالفعل ... أين حصلت zhong se qing لك؟ إذا سألتني ب 4 سألني ثم سأخرج وأنت جميعًا. لا يزال بإمكانك التصرف بشكل حقيقي.,No,No,No
ham,يمكنك تدوين الأشياء التي تريد تذكرها لاحقًا.,No,No,No
spam,SP يناير ذكر تخفيض! دردشة مثلي الجنس الساخنة الآن أرخص ، اتصل على 08709222922. السعر المحلي من 1.5p / min رخيص إلى 7.8p / min ذروة! لإيقاف الرسائل النصية اتصل على 08712460324 (10p / min),No,No,yes
smishing,عزيزي حامل القسيمة احصل على وجبتك القادمة علينا. استخدم الرابط التالي على جهاز الكمبيوتر الخاص بك 2 واستمتع بتجربة تناول طعام 2 4 1 http://www.vouch4me.com/etlp/dining.asp,yes,No,No
ham,عزيزي ، نأسف لأني لم أحصل على مكالمة. انتقل الآن إلى موقع cochin home.left mobile في car..ente style ishtamayoo؟ سعيد باكريد!,No,No,No
ham,أبي يقول أسرعوا إلى الجحيم,No,No,No
ham,هاف يو يؤكل؟ ما الوقت الذي تريده لي 2 تعال؟,No,No,No
ham,مجرد الجلوس ومشاهدة المباراة في المكتب ..,No,No,No
ham,ما اليوم - .. الأحد هو يوم عطلة .. فلا عمل ..,No,No,No
ham,من فضلك اطلب من المومياء أن تتصل بأبي,No,No,No
smishing,نضمن لك الحصول على أحدث هاتف Nokia أو مشغل MP3 iPod سعة 40 جيجابايت أو جائزة قدرها 1000 جنيه إسترليني! كلمة النص: جمع إلى رقم: 83355!,No,No,yes
ham,أجل ، أين صفك؟,No,No,No
ham,هاها ، صديقي تايلر حرفيًا سأل للتو عما إذا كان بإمكانك الحصول عليه dubsack,No,No,No
ham,أنت تعرف كيفية تغيير أذونات محرك الأقراص في نظام التشغيل mac. محرك أقراص فلاش USB الخاص بي,No,No,No
ham,استعد لتكون سعيدًا :),No,No,No
spam,Sppok up ur mob مع مجموعة Halloween من شعار Nokia ورسالة الموافقة المسبقة عن علم بالإضافة إلى نغمة غريبة مجانية ، أرسل رسالة بالبطاقة إلى 8007,No,No,yes
smishing,"500 رسالة نصية مجانية. فقط أرسل ""موافق"" إلى 80488 أ أو اتصل على 08718738034 وسنضيف رصيدًا إلى حسابك",No,No,yes
ham,لقد ذهبت إلى الحصول على معلومات bt لا أعرف ماذا أفعل,No,No,No
ham,حصلت على سعة أصغر؟ السابق تماما ...,No,No,No
ham,وصلوا أخيرًا لإصلاح السقف.,No,No,No
spam,نغمات نوكيا الغريبة 4u ، rply TONE TITLE إلى 8007 ، مثل TONE DRACULA إلى 8007 www.getzed.co.uk صندوق البريد 36504W45WQ 150p,yes,No,No
ham,هذه الرسالة من طبيب عظيم في الهند :-): 1) لا تشرب APPY FIZZ. يحتوي على السرطان المسبب للشيخوخة,No,No,No
ham,آسف ، سأذهب لاحقًا,No,No,No
ham,آسف أن هذا استغرق وقتا طويلا ، يا إلهي الآن,No,No,No
ham,أنا لا أهرب من ش ... لكن الأمر يقتتلني لأنك لا تهتم بما يكفي لإيقافي,No,No,No
ham,كيف حالك يا حبي ؟ هل انت مع اخيك حان الوقت للتحدث معه باللغة الإنجليزية؟ * ابتسامات * قل: مرحبًا يا محمد ، بيني تقول مرحبًا عبر البحر,No,No,No
ham,آسف ، سأتصل في وقت لاحق طيب وداعا,No,No,No
ham,طهارة الصداقة بين الاثنين لا تتعلق بالابتسام بعد قراءة الرسالة المعاد توجيهها .. بل تتعلق بالابتسام بمجرد رؤية الاسم. صباح الخير,No,No,No
ham,حقا هذا سيء. لا يمكنني حتى طهي الكهرباء بالكامل. وأنا جائع.,No,No,No
spam,لن تصدق ذلك ولكنه صحيح. انها لا تصدق Txts! قم بالرد على G الآن لتتعلم أشياء مذهلة حقًا ستذهل عقلك. من O2FWD 18p / txt,No,No,No
ham,قل لهم لا داعي للتحقيق عني في أي مكان.,No,No,No
ham,اعجبني منزلك الجديد,No,No,No
ham,إنها لعبة عيد الحب. . . أرسل dis msg إلى جميع أصدقائك. .. إذا كانت 5 إجابات r د نفسه ثم شخص ما يحبك حقا. Ques- ما هو اللون الذي يناسبني بشكل أفضل؟,No,No,No
ham,إذن ماذا تفعل اليوم؟,No,No,No
spam,أود أن أخبرك بأعمق أحلك خيالاتي. اتصل بي 09094646631 60p / min فقط. لإيقاف الرسائل النصية اتصل على 08712460324 (معدل نات),No,No,yes
ham,Thanx 4 e Brownie إنه v لطيف ...,No,No,No
ham,مرحبًا بكم في الجوار؟ لدي ما يكفي لمدة نصف + العشرة التي أدين لك بها,No,No,No
ham,تمام. لقد رأيت ذلك. لذا يجب أن أحصل عليه يوم الجمعة؟,No,No,No
ham,مرحبًا ، تقلق بشأن دا الحقيقة لأن الحقيقة ستقودني إلى قلبك. إنه أقل ما يستحقه شخص فريد مثلك. نوم عميقًا أو صباحًا,No,No,No
ham,قل شكرا 2.,No,No,No
ham,عموما لا يوجد واحد. إنه اسم غير معدود - u في القاموس. قطع من البحث؟,No,No,No
ham,لا لم تفعل. سأبحث على الإنترنت وأعلمك بذلك.,No,No,No
ham,في أي رقم تعيش؟ هل هي 11؟,No,No,No
ham,أو أذهب إلى المنزل أولاً .. انتظر 4 أنا .. أضع أشيائي أولاً ..,No,No,No
ham,الشركة جيدة جدا البيئة رائعة والطعام جميل حقًا :),No,No,No
spam,وفر المال على ملابس الزفاف الداخلية على www.bridal.petticoatdreams.co.uk اختر من بين مجموعة رائعة مع التوصيل المحلي. مقدمة لك من WeddingFriend,yes,No,No
ham,توجه نحو busetop,No,No,No
ham,ماذا يجب أن آكل لتناول طعام الغداء سيدي,No,No,No
ham,خادمة المنزل هي القاتلة ، لأن الرجل قُتل على & lt؛ # & gt؛ يناير .. كعطلة عامة ، يتم إغلاق جميع المؤسسات الحكومية ، بما في ذلك مكتب البريد .. هل تفهم؟,No,No,No
ham,في xam hall ، سأل الصبي الفتاة ، أخبرني بمصطلح البداية لـ dis إجابة يمكنني أن أديرها بمفردي بعد الكثير من التردد n تنظر حولها بصمت قالت THE! intha ponnungale ipaditan ؛),No,No,No
spam,برجر كنج - هل تريد أن تلعب كرة القدم في ملعب أعلى؟ احصل على 2 برجر كنج قبل 1 سبتمبر واذهب كبير أو رائع مع Coca-Cola واحصل على فائز,No,No,No
ham,لكن رجاء لا تلعب في حياة الآخرين.,No,No,No
ham,مرحبًا حبيبي ، كان على صديقي الإلغاء ، وما زلت مستعدًا للزيارة؟,No,No,No
ham,سوف يعتني بك الأب جيدًا :),No,No,No
ham,كرر التعليمات الإلكترونية مرة أخرى. وات اسم الطريق الخاص بمنزلك؟,No,No,No
ham,وأيضًا لقد قمت بتفجيره عدة مرات مؤخرًا ، لذا بدلاً من إرسال رسالة نصية إليه من اللون الأزرق بحثًا عن الأعشاب الضارة,No,No,No
ham,هل تلقيت رسالتي؟,No,No,No
ham,لقد لعبت لعبة Smash Bros & lt؛ # & gt؛ دينيا.,No,No,No
ham,فعلتُ. شريحة واحدة وعصا خبز واحدة. لول,No,No,No
ham,K سأرحل قريبًا ، سأكون هناك بعد التاسعة بقليل,No,No,No
spam,يبلغ رصيدك النقدي حاليًا 500 جنيه - لزيادة الأموال النقدية الخاصة بك الآن أرسل GO إلى 86688 فقط 150p / meg. CC: 08718720201,No,No,yes
ham,كم تحاول الحصول عليه؟,No,No,No
ham,ماذا سنفعل في الحمام ، حبيبي؟,No,No,No
spam,احصل على 3 نغمة Lions England ، رد lionm 4 mono أو lionp 4 poly. 4 أكثر اذهب 2 www.ringtones.co.uk ، أفضل ن الأصلي.,yes,No,No
ham,استمتع في يومك يا عزيزي.,No,No,No
spam,للبيع دارت بورد ارسنال. حالة جيدة ولكن لا زوجي أو ثلاثة أضعاف!,No,No,No
ham,حصلت على فوجيتسو ، آي بي إم ، إتش بي ، توشيبا ... حصلت على الكثير من النماذج كيف أقول ...,No,No,No
ham,نعم ، سأغادر في غضون دقيقتين & amp؛ نعلمك عندما أصل إلى مو,No,No,No
spam,ضاعف دقيقة و 1000 txts على تعرفة Orange. أحدث موتورولا ، سوني إريكسون ونوكيا مع بلوتوث مجانا! اتصل بـ MobileUpd8 على 08000839402 أو call2optout / HF8,No,No,yes
ham,ثم تعود نفسك لور ...,No,No,No
ham,2 كمبيوتر محمول ...,No,No,No
spam,ديسمبر فقط! يحق لك التحديث إلى أحدث هاتف محمول مزود بكاميرا ملونة مجانًا! اتصل بشركة Mobile Update Co مجانًا على الرقم 08002986906,No,No,yes
ham,جلس أليس كذلك؟ حسنا شكرا...,No,No,No
ham,عاد Jus من الغداء وزوجة أختي فقط. يو ليه؟,No,No,No
ham,لونج بيتش لور. متوقع ... U تناول العشاء الآن؟,No,No,No
ham,طيب ثم سأنتظر. ثم تتحدث معي.,No,No,No
ham,ليس لدي ملفك في حقيبتي .. سأخبرك إذا وجدته في غرفتي.,No,No,No
ham,الورد يحتاج الماء ، الموسم يحتاج إلى التغيير ، الشاعر يحتاج إلى الخيال .. هاتفي يحتاج إلى رسائل SMS الخاصة بك وأنا بحاجة إلى صداقتك الجميلة إلى الأبد ....,No,No,No
ham,"حقيقة أنك تقوم بالتنظيف تظهر أنك تعرف لماذا أنا منزعج. أولويتك دائمًا هي ""ما أريد أن أفعله"" ، وليس ""ما أحتاج إلى القيام به"".",No,No,No
smishing,حاولنا الاتصال بك لإعادة ردك على عرضنا بهاتف فيديو 750 في أي وقت أي دقيقة شبكة نصف سعر خط تأجير Camcord اتصل على 08000930705,No,No,yes
ham,بيب ، أنا أجيب عليك ألا تراني؟ ربما من الأفضل إعادة تشغيل YM ... لقد حصلت على الصورة ... إنها رائعة!,No,No,No
ham,غيّر مرة أخرى ... إنها واحدة بجوار السلم المتحرك ...,No,No,No
ham,مرحبًا بنات ... هل تريد جميعًا مقابلة 4 عشاء في nìte؟,No,No,No
smishing,لقد أعدنا حساب ضريبة سيارتك. أنت مدين بـ 48.84 جنيهًا إسترلينيًا بسبب زيادة السداد. انقر فوق الرابط الآمن http: // 103.208.86.96 للمطالبة باسترداد أموالك.,yes,No,No
ham,فيكي ، تعال & lt؛ TIME & gt؛ ..,No,No,No
ham,"مرحبًا ""اختبار على & lt؛ # & gt؛ بحث وتطوير ....",No,No,No
ham,Oic ... ثم من الأفضل أن تستحم بسرعة وتستقر ...,No,No,No
